19, 127, 4597.39, 19, 7922.67, 2142, 127, 1008.11, 19, 535.667, 136.667, 298.68, 127
20, 133, 4504.33, 20, 7110.33, 1864.33, 133, 1052.26, 20, 573, 124, 317.233, 133
21, 132, 4758.53, 21, 7110.33, 2168.67, 132, 949.274, 21, 602.667, 114.667, 318.587, 132
22, 129, 4628.69, 22, 6269.67, 2238, 129, 747.643, 22, 499, 165.333, 286.213, 129
23, 137, 4994.93, 23, 8252.33, 2288.67, 137, 1257.15, 23, 637.667, 133.333, 326.862, 137
24, 133, 5039.89, 24, 8252.33, 2008, 133, 1248.25, 24, 601.333, 159.333, 352.533, 133
25, 137, 4833.39, 25, 7536.67, 1849.67, 137, 1111.92, 25, 593.333, 118.333, 318.009, 137
0, 150, 3203.4, 0, 6517.67, 246, 150, 1460.17, 0, 544, 61.3333, 237.396, 150
1, 133, 3950.74, 1, 5875.33, 2012, 133, 891.667, 1, 662.333, 81, 301.289, 133
2, 139, 4353.32, 2, 6260.33, 1729.33, 139, 883.386, 2, 615.667, 127.333, 335.649, 139
3, 130, 4900.71, 3, 7305.33, 1741, 130, 1086.77, 3, 511.333, 81.3333, 318.664, 130
4, 129, 4665.48, 4, 7305.33, 2130, 129, 1134.12, 4, 511.333, 109.333, 321.007, 129
5, 137, 4459.29, 5, 5977.67, 1590.67, 137, 957.966, 5, 644, 127.333, 321.649, 137
6, 132, 4711.19, 6, 6800, 1038.33, 132, 1161.59, 6, 644, 153.667, 302.52, 132
7, 140, 4649.7, 7, 6046, 2559.33, 140, 897.218, 7, 578.333, 146.333, 324.404, 140
8, 133, 4931.7, 8, 7378, 1994.33, 133, 907.42, 8, 827.667, 136.667, 330.384, 133
9, 139, 4971.89, 9, 7378, 2089, 139, 1119.64, 9, 713.333, 131, 341.798, 139
10, 136, 4786.46, 10, 6466.67, 1832.67, 136, 1014.26, 10, 568.667, 102, 340.202, 136
11, 136, 4532.99, 11, 6371.67, 1408.67, 136, 1044.16, 11, 511.667, 126.667, 298.473, 136
12, 136, 4551.26, 12, 6692, 1882.67, 136, 999.231, 12, 634.333, 125.667, 328.404, 136
13, 141, 4803.25, 13, 6550, 2358, 141, 961.828, 13, 584.333, 124.667, 322.467, 141
14, 133, 4967.83, 14, 6578.33, 1418.33, 133, 948.858, 14, 584.333, 156.333, 343.418, 133
15, 133, 4684.33, 15, 6244.33, 2266, 133, 1046.08, 15, 756.667, 104.667, 324.722, 133
16, 139, 4496.99, 16, 6244.33, 1982, 139, 1010.64, 16, 756.667, 107, 301.329, 139
17, 144, 4709.47, 17, 7631, 1844, 144, 1137.31, 17, 756.667, 131.667, 321.896, 144
18, 138, 4556.34, 18, 6449.33, 1751.33, 138, 1003.11, 18, 668.333, 121.333, 326.049, 138
19, 127, 4930.28, 19, 6449.33, 2577.67, 127, 885.012, 19, 485.667, 131.667, 308.853, 127
20, 134, 4867.45, 20, 6918, 2022, 134, 960.462, 20, 524, 132.667, 316.042, 134
21, 136, 5120.51, 21, 7271.33, 2030.33, 136, 1270.91, 21, 567.333, 107.667, 334.729, 136
22, 130, 5294.15, 22, 7271.33, 1867.33, 130, 1179.75, 22, 628.333, 184, 317.049, 130
23, 133, 5075.49, 23, 7271.33, 1885.67, 133, 1297.25, 23, 628.333, 161.667, 330.396, 133
24, 137, 4794.56, 24, 7271.33, 1943.33, 137, 988.983, 24, 628.333, 188.667, 324.511, 137
25, 133, 4682.3, 25, 7271.33, 2076, 133, 1006.24, 25, 626.333, 86.3333, 319.989, 133
0, 150, 2762.63, 0, 6499, 215.667, 150, 1532.67, 0, 530.667, 52.3333, 225.102, 150
1, 144, 4517.65, 1, 6720.33, 1887.67, 144, 885.988, 1, 584.667, 125, 297.207, 144
2, 142, 4740.03, 2, 6720.33, 2430.33, 142, 897.977, 2, 638, 144.333, 336.916, 142
3, 136, 4691.1, 3, 6311.33, 2455.67, 136, 934.707, 3, 537.667, 118, 306.449, 136
4, 136, 4995.48, 4, 7240, 1797, 136, 1106.76, 4, 588.667, 107.667, 327.88, 136
5, 138, 5026.02, 5, 7240, 2162.33, 138, 1202.66, 5, 590, 136.333, 327.016, 138
6, 138, 4697.05, 6, 7240, 1949.33, 138, 986.408, 6, 590, 135.667, 314.582, 138
7, 136, 5011.62, 7, 6942.33, 2756.67, 136, 926.795, 7, 570.667, 127, 308.8, 136
8, 137, 4897.67, 8, 6942.33, 2345.33, 137, 1025.9, 8, 613, 160, 329.964, 137
9, 138, 5300.92, 9, 7719.67, 2254.33, 138, 1122.08, 9, 546.667, 129, 354.811, 138
10, 134, 4979.5, 10, 7753.33, 1990.67, 134, 1238.66, 10, 522.667, 126.333, 319.893, 134
11, 140, 4635.71, 11, 7753.33, 1778.67, 140, 1220.06, 11, 565.333, 96.6667, 299.142, 140
12, 139, 5024.83, 12, 7753.33, 2041, 139, 1195.85, 12, 657.667, 116.333, 332.964, 139
13, 137, 4902.17, 13, 7753.33, 2650.67, 137, 1153.02, 13, 527.333, 144.667, 311.771, 137
14, 138, 4732.93, 14, 6989, 2449.67, 138, 1071.91, 14, 515, 137, 302.342, 138
15, 136, 4898.09, 15, 6476.67, 2412, 136, 909.487, 15, 722.667, 137, 345.344, 136
16, 135, 4872.89, 16, 6575.33, 1411, 135, 1039.08, 16, 659.333, 139.667, 328.227, 135
17, 130, 4876.78, 17, 7291.67, 1915, 130, 1147.62, 17, 603.333, 103, 307.962, 130
18, 135, 5102.32, 18, 6940, 3085.33, 135, 1073.34, 18, 544, 135.667, 320.449, 135
19, 137, 4911.37, 19, 6585.33, 1993.67, 137, 1098.23, 19, 656, 108.333, 311.467, 137
20, 133, 4951.27, 20, 6585.33, 2250, 133, 1097.89, 20, 556.333, 96, 334.344, 133
21, 128, 5000.88, 21, 6428, 2664.67, 128, 835.192, 21, 504.667, 157.333, 335.053, 128
22, 131, 5113.01, 22, 6873.33, 1862, 131, 1053.95, 22, 681.667, 130.667, 353.122, 131
23, 134, 4996.94, 23, 6735.67, 1985, 134, 968.093, 23, 528.667, 122.333, 313.244, 134
24, 140, 4971.62, 24, 6735.67, 1762.67, 140, 1152.55, 24, 612.333, 112, 314.611, 140
25, 135, 5037.3, 25, 7215.67, 1898.67, 135, 1162.02, 25, 672.667, 132.333, 339.027, 135
0, 150, 2843.88, 0, 5790.67, 270, 150, 1352.59, 0, 417.333, 71, 236.711, 150
1, 132, 5096.37, 1, 7506.67, 2314.33, 132, 1298.63, 1, 875.667, 122.667, 333.753, 132
2, 133, 5052.86, 2, 7886, 1996, 133, 1143.63, 2, 875.667, 154, 358.22, 133
3, 136, 4604.38, 3, 7614, 2341, 136, 956.511, 3, 527.333, 154.333, 321.062, 136
4, 124, 4746.5, 4, 6997.67, 2291.67, 124, 985.752, 4, 606, 160, 332.798, 124
5, 129, 5287.64, 5, 6997.67, 2612, 129, 1003.89, 5, 650.333, 142.667, 377.389, 129
6, 136, 4912.97, 6, 6997.67, 2349.67, 136, 985.301, 6, 747, 130.333, 343.96, 136
7, 133, 4657.5, 7, 5884.33, 2504, 133, 883.128, 7, 781.333, 135.333, 331.069, 133
8, 140, 4306.57, 8, 5951.33, 2319, 140, 845.775, 8, 507.667, 108.333, 279.231, 140
9, 135, 4486.88, 9, 6302, 1644.67, 135, 996.967, 9, 517.667, 116.333, 288.989, 135
10, 127, 4808.95, 10, 6302, 2522, 127, 743.098, 10, 525.333, 128.667, 292.933, 127
11, 138, 4718.48, 11, 5894, 2050, 138, 866.568, 11, 534, 99.3333, 274.936, 138
12, 132, 4938.91, 12, 6506.67, 1828, 132, 1024.94, 12, 534, 124, 295.638, 132
13, 124, 5041, 13, 6467.67, 2647.67, 124, 849.406, 13, 526.333, 148, 304.516, 124
14, 141, 4740.35, 14, 6794.33, 1954, 141, 990.44, 14, 459.667, 89.3333, 279.947, 141
15, 138, 4614.98, 15, 7187, 1739.33, 138, 1076.67, 15, 496.333, 142.667, 297.147, 138
16, 132, 4987.67, 16, 7104.67, 2226, 132, 872.909, 16, 486, 120, 319.782, 132
17, 124, 4978.17, 17, 6509.67, 2654, 124, 924.197, 17, 606.667, 136, 315.587, 124
18, 135, 4872.56, 18, 7556.67, 2637, 135, 1047.21, 18, 657.333, 84.3333, 350.031, 135
19, 132, 5088.87, 19, 7556.67, 2160.33, 132, 1260.51, 19, 606.667, 117.667, 347.682, 132
20, 140, 4936.51, 20, 7556.67, 2411.33, 140, 1174.01, 20, 642.667, 145, 324.193, 140
21, 131, 4959.78, 21, 7556.67, 1330, 131, 1219.31, 21, 689, 140.667, 342.347, 131
22, 140, 4629.42, 22, 6752.67, 1760, 140, 1214.5, 22, 943.667, 120, 297.98, 140
23, 138, 4923.3, 23, 7215.67, 1924, 138, 1212.94, 23, 455.667, 132, 290.384, 138
24, 127, 4738.35, 24, 6752.67, 2422, 127, 963.592, 24, 687.333, 132.667, 315.904, 127
25, 133, 4722.22, 25, 6752.67, 1816, 133, 1103.54, 25, 860.667, 145.333, 322.876, 133
0, 150, 2861.19, 0, 5868, 476.333, 150, 1290.19, 0, 534, 53, 225.356, 150
1, 135, 4591.82, 1, 7659.67, 2165, 135, 1128.03, 1, 537.667, 104.333, 313.424, 135
2, 137, 4548.42, 2, 7552.33, 1719, 137, 1181.42, 2, 540, 129, 301.044, 137
3, 136, 4453.87, 3, 6564.67, 2020.67, 136, 1048.28, 3, 604.667, 113, 315.464, 136
4, 135, 4607.95, 4, 6340.33, 2161.67, 135, 1010.25, 4, 538.667, 151.667, 300.522, 135
5, 133, 4698.02, 5, 6428, 2242.67, 133, 1092.93, 5, 621.667, 113.667, 310.7, 133
6, 132, 4481.6, 6, 5993, 2111, 132, 792.405, 6, 529.333, 107.333, 306.067, 132
7, 139, 4889.18, 7, 7082.33, 3057.67, 139, 955.472, 7, 474.667, 166.667, 312.676, 139
8, 136, 4948.68, 8, 7039.33, 1927.67, 136, 1052.82, 8, 554.333, 132.333, 317.511, 136
9, 136, 5136.05, 9, 7039.33, 2763, 136, 981.463, 9, 498, 173.667, 313.167, 136
10, 140, 4870.22, 10, 8316.67, 1846, 140, 1287.12, 10, 599.667, 113, 316.32, 140
11, 130, 4920.94, 11, 8316.67, 2664, 130, 1089.55, 11, 510, 141.667, 332.278, 130
12, 131, 4959.64, 12, 7061.33, 1908, 131, 1109.23, 12, 446, 158.667, 315.962, 131
13, 134, 5065.16, 13, 7520.67, 2436, 134, 1074.12, 13, 561.667, 170.667, 334.751, 134
14, 135, 4844.17, 14, 7520.67, 3090.67, 135, 1027.31, 14, 537.333, 157.667, 344.18, 135
15, 136, 4447.27, 15, 6461, 2060, 136, 1020.61, 15, 648.333, 144.333, 331.093, 136
16, 141, 4445.27, 16, 6806.67, 2185.33, 141, 1040.99, 16, 828.667, 114.667, 351.936, 141
17, 129, 4753.36, 17, 6806.67, 2458.67, 129, 1091.93, 17, 507, 140.333, 330.818, 129
18, 135, 4656.25, 18, 5711.33, 1618, 135, 890.425, 18, 566.667, 123.333, 307.564, 135
19, 134, 4673.68, 19, 7716.67, 2076, 134, 1073.66, 19, 578.667, 126.333, 319.34, 134
20, 136, 4397, 20, 8446.33, 1954.67, 136, 1095.58, 20, 512.333, 141.333, 299.493, 136
21, 133, 4715.08, 21, 8446.33, 2259.33, 133, 1376.33, 21, 504.333, 116.667, 284.369, 133
22, 134, 4916.68, 22, 8446.33, 2703.33, 134, 1166.44, 22, 515.667, 146.667, 332.256, 134
23, 135, 4779.15, 23, 6273, 2475, 135, 891.132, 23, 556.333, 91, 324.231, 135
24, 132, 4836.75, 24, 6465.67, 1958.33, 132, 937.444, 24, 744.333, 123.667, 333.447, 132
25, 135, 4611.92, 25, 6465.67, 2113.33, 135, 962.51, 25, 744.333, 110.333, 331.873, 135
0, 150, 2847.61, 0, 6429, 344.667, 150, 1402.64, 0, 456, 65.3333, 228.122, 150
1, 133, 4986.3, 1, 7557.67, 2609.67, 133, 1065.02, 1, 572.667, 150.667, 330.078, 133
2, 137, 4779.73, 2, 7557.67, 2290.67, 137, 1207.31, 2, 499, 149.667, 323.8, 137
3, 131, 4872.08, 3, 7008, 2421, 131, 1040.65, 3, 595.333, 106.667, 340.658, 131
4, 137, 4603.32, 4, 6268.67, 2135.33, 137, 1045.17, 4, 556.667, 112.667, 317.56, 137
5, 132, 5052.96, 5, 7209.67, 2576.33, 132, 1065.28, 5, 556.667, 121.667, 333.38, 132
6, 130, 5282.85, 6, 7209.67, 2925.67, 130, 1265.25, 6, 516.667, 117.333, 341.002, 130
7, 138, 5030.77, 7, 7209.67, 2153, 138, 1220.8, 7, 470.333, 108.333, 309.964, 138
8, 136, 4722.98, 8, 7209.67, 2266.33, 136, 974.609, 8, 483.667, 118.333, 323.318, 136
9, 136, 5065.12, 9, 7209.67, 2570, 136, 961.339, 9, 595.667, 118.333, 301.482, 136
10, 135, 5296.46, 10, 7915, 1825.33, 135, 1323.21, 10, 595.667, 121.333, 339.731, 135
11, 133, 5514.33, 11, 7915, 2071.67, 133, 1317.55, 11, 595.667, 114.333, 344.676, 133
12, 136, 5200.03, 12, 7915, 1698.67, 136, 1200.84, 12, 518.667, 147.667, 332.804, 136
13, 133, 5208.8, 13, 7915, 2352.33, 133, 1093.61, 13, 518.667, 156.667, 305.267, 133
14, 127, 5175.57, 14, 7915, 2081, 127, 1093.14, 14, 518.667, 133.333, 305.542, 127
15, 137, 5013.48, 15, 6899.33, 2061.33, 137, 957.549, 15, 658.333, 129.333, 317.089, 137
16, 133, 5451.86, 16, 7054.67, 2235, 133, 979.33, 16, 628.667, 123, 356.667, 133
17, 136, 5474.46, 17, 7049.33, 2538.33, 136, 843.946, 17, 609.667, 170.667, 324.947, 136
18, 133, 5603.49, 18, 7049.33, 2952.33, 133, 910.979, 18, 698.333, 121.667, 325.047, 133
19, 136, 5349.11, 19, 7846.33, 3329, 136, 875.144, 19, 523.667, 137.333, 318.209, 136
20, 139, 5601.07, 20, 7846.33, 2736.67, 139, 1075.33, 20, 784.667, 105.333, 327.073, 139
21, 133, 5435.38, 21, 6799.33, 3122, 133, 818.016, 21, 480.667, 145.667, 309.338, 133
22, 137, 5561.97, 22, 7152.33, 3282.33, 137, 848.695, 22, 564.333, 159.333, 332.918, 137
23, 135, 5601.51, 23, 7135, 2816.67, 135, 1022.49, 23, 564.333, 109, 314.342, 135
24, 134, 5562.9, 24, 7669.33, 2985.33, 134, 1222.52, 24, 465, 152.333, 300.767, 134
25, 141, 5418.24, 25, 7676.33, 2854.33, 141, 1022.14, 25, 522.667, 136.333, 293.631, 141
0, 150, 4155.73, 0, 7030, 810, 150, 1250.1, 0, 804, 69.3333, 261.047, 150
1, 135, 5546.46, 1, 7180.67, 3742.67, 135, 827.332, 1, 542.667, 126, 335.509, 135
2, 138, 5696.16, 2, 7317.33, 3024, 138, 902.709, 2, 598.333, 158.667, 321.829, 138
3, 135, 5660.91, 3, 8521.33, 3332.67, 135, 961.151, 3, 712, 118.667, 323.533, 135
4, 131, 5444.55, 4, 8521.33, 3462, 131, 983.485, 4, 629, 112.667, 324.611, 131
5, 133, 6028.24, 5, 8521.33, 3560.67, 133, 980.575, 5, 716.333, 162, 356.756, 133
6, 139, 5775.31, 6, 9254.67, 3282.67, 139, 1202.84, 6, 633.333, 129.667, 329.627, 139
7, 130, 5913.57, 7, 7789.67, 3973.67, 130, 927.007, 7, 509.667, 138, 330.171, 130
8, 136, 5651.59, 8, 7789.67, 3624.33, 136, 901.378, 8, 509.667, 125.333, 318.798, 136
9, 132, 5441.34, 9, 7789.67, 2931.33, 132, 1001.64, 9, 552.667, 131, 320.307, 132
10, 133, 5677.08, 10, 7789.67, 3095.33, 133, 998.81, 10, 504.667, 114, 342.373, 133
11, 134, 5481.35, 11, 7536.67, 2573.33, 134, 916.992, 11, 501, 78.6667, 318.936, 134
12, 135, 5560.41, 12, 6610, 2509.33, 135, 678.999, 12, 659, 165.333, 327.002, 135
13, 137, 5687.2, 13, 7781.33, 3301, 137, 1046.64, 13, 501, 146.667, 320.127, 137
14, 136, 5641.06, 14, 7009, 3040.67, 136, 870.89, 14, 763.333, 147, 328.367, 136
15, 132, 5695.58, 15, 7009, 3597, 132, 863.324, 15, 631.667, 100, 318.171, 132
16, 135, 5867.91, 16, 7653.67, 3627.33, 135, 1001.45, 16, 564.667, 164.667, 319.169, 135
17, 137, 5909.22, 17, 7849.67, 3356, 137, 1064.55, 17, 599, 136.333, 317.904, 137
18, 135, 5807.49, 18, 7653.67, 2276.67, 135, 1137.96, 18, 610.667, 145.333, 327.776, 135
19, 137, 6115.62, 19, 7653.67, 3281.33, 137, 994.004, 19, 650, 95.6667, 336.756, 137
20, 131, 6098.42, 20, 7405.33, 2918.67, 131, 975.868, 20, 826.667, 141, 355.829, 131
21, 137, 5677.85, 21, 7405.33, 3496.33, 137, 979.877, 21, 650, 128.333, 316.116, 137
22, 138, 5902.48, 22, 7659.33, 3418, 138, 1000.97, 22, 650, 146.333, 329.407, 138
23, 131, 5880.52, 23, 7854.33, 3412, 131, 1028.61, 23, 738.333, 149.667, 336.02, 131
24, 128, 6194.48, 24, 7854.33, 3542.67, 128, 1024.92, 24, 587.667, 171, 334.124, 128
25, 138, 5974.57, 25, 7854.33, 3635.33, 138, 954.831, 25, 568, 111, 334.551, 138
0, 150, 4067.82, 0, 7059.33, 774.333, 150, 1515.76, 0, 642.333, 75, 231.602, 150
1, 137, 5746.43, 1, 7090, 3419.33, 137, 782.562, 1, 506.333, 136.333, 304.269, 137
2, 140, 5577.85, 2, 7481.67, 2917, 140, 933.572, 2, 651.333, 111.667, 312.564, 140
3, 138, 5644.62, 3, 7633, 3211, 138, 886.812, 3, 638.333, 143.667, 308.936, 138
4, 139, 6007.88, 4, 8684, 3148.67, 139, 1156.01, 4, 659.667, 151, 302.764, 139
5, 139, 6043.28, 5, 9949.33, 2893.33, 139, 1209.77, 5, 659.667, 119.333, 305.171, 139
6, 130, 6103.75, 6, 7847.67, 3189.33, 130, 1005.72, 6, 797.667, 151.667, 337.14, 130
7, 133, 6110.37, 7, 7774.67, 3079.33, 133, 755.004, 7, 797.667, 141.333, 364.498, 133
8, 135, 5749.83, 8, 7774.67, 3479.67, 135, 986.748, 8, 545.667, 115.333, 308.693, 135
9, 134, 5579.64, 9, 7892.33, 2513, 134, 1097.09, 9, 656, 115.333, 322.496, 134
10, 136, 5881.2, 10, 7892.33, 3626.33, 136, 1031.31, 10, 493.333, 127.333, 303.398, 136
11, 131, 6000.73, 11, 8218.33, 3513, 131, 897.816, 11, 777.333, 159.667, 329.98, 131
12, 138, 6058.75, 12, 8068.67, 3723.67, 138, 955.535, 12, 651, 134.667, 327.358, 138
13, 132, 6102.26, 13, 8068.67, 3416, 132, 940.949, 13, 651, 150.667, 289.042, 132
14, 140, 5794, 14, 7809.67, 3920.33, 140, 800.123, 14, 585.333, 117.667, 306.251, 140
15, 133, 6100.07, 15, 8400, 2914, 133, 1043.9, 15, 553.667, 145.667, 305.389, 133
16, 139, 6031.62, 16, 7931.67, 2846.33, 139, 1099.16, 16, 577.333, 139, 314.184, 139
17, 136, 6202.26, 17, 7931.67, 4107, 136, 927.977, 17, 577.333, 157.667, 339.549, 136
18, 132, 6428.48, 18, 8150.67, 3972.67, 132, 1037.88, 18, 553.667, 159, 307.693, 132
19, 137, 6099.44, 19, 7383.33, 3278.33, 137, 833.51, 19, 604.667, 155, 323.418, 137
20, 126, 6350.99, 20, 7681.67, 4399.33, 126, 810.926, 20, 550, 122, 321.889, 126
21, 137, 6352.7, 21, 7925.67, 3951.33, 137, 997.019, 21, 580.667, 134.333, 322.207, 137
22, 139, 6224.72, 22, 8437.67, 4128, 139, 921.911, 22, 543, 132.333, 339.489, 139
23, 133, 6542.92, 23, 8795.67, 2760, 133, 1237.29, 23, 543, 118, 329.518, 133
24, 129, 6304.66, 24, 8795.67, 2545, 129, 1161.1, 24, 674.333, 163.667, 341.471, 129
25, 140, 6326.44, 25, 8538, 2606.33, 140, 1092.07, 25, 549, 81, 286.16, 140
0, 150, 4321.86, 0, 7206, 451.333, 150, 1334.13, 0, 583.667, 45.3333, 250.631, 150
1, 137, 5874.65, 1, 7364, 3061.67, 137, 934.145, 1, 605, 109.667, 325.827, 137
2, 133, 6415.86, 2, 7364, 3936, 133, 747.058, 2, 605, 159.333, 350.124, 133
3, 132, 6401.57, 3, 7537, 4516.33, 132, 749.433, 3, 645, 121.333, 358.211, 132
4, 135, 5997.16, 4, 7537, 3577.67, 135, 950.071, 4, 777.333, 114.333, 320.091, 135
5, 137, 5918.61, 5, 7852.67, 3599, 137, 837.68, 5, 645, 101.667, 295.778, 137
6, 139, 6114.36, 6, 8039.33, 3608.67, 139, 999.925, 6, 502, 130, 297.189, 139
7, 140, 5779.94, 7, 8683.67, 3249, 140, 903.901, 7, 578.667, 130.333, 289.664, 140
8, 135, 6210.78, 8, 8683.67, 3159, 135, 904.074, 8, 558.333, 171.333, 327.802, 135
9, 132, 6306.25, 9, 8683.67, 3397, 132, 1097.78, 9, 558.333, 161.667, 337.54, 132
10, 137, 6365.36, 10, 8683.67, 4231, 137, 929.148, 10, 466.667, 160.333, 318.709, 137
11, 137, 5986.55, 11, 8906.67, 3476.33, 137, 1095.01, 11, 521, 149.667, 328.527, 137
12, 136, 5879.88, 12, 8906.67, 3381.33, 136, 1072.85, 12, 677.667, 138.333, 307.947, 136
13, 129, 6454.15, 13, 8906.67, 4245.67, 129, 997.897, 13, 727, 171.667, 334.411, 129
14, 127, 6360.19, 14, 7933.33, 3823.33, 127, 835.138, 14, 727, 129.333, 336.976, 127
15, 136, 6002.22, 15, 7933.33, 4284, 136, 958.02, 15, 521.333, 143.333, 320.942, 136
16, 126, 6289.39, 16, 8879, 3846, 126, 1187.81, 16, 536.667, 157, 326.069, 126
17, 137, 6058.8, 17, 7933.33, 4039.67, 137, 1028.55, 17, 498.667, 122, 322.069, 137
18, 136, 6100.69, 18, 8261.67, 3748, 136, 982.123, 18, 593, 108, 322.051, 136
19, 134, 5899.46, 19, 8111, 3604.67, 134, 884.868, 19, 594, 89.3333, 321.093, 134
20, 137, 6085.29, 20, 8606.67, 4011.33, 137, 918.238, 20, 532.667, 109.333, 333.709, 137
21, 139, 6223.06, 21, 9543.33, 4107, 139, 1029.02, 21, 557.333, 158.333, 317.122, 139
22, 136, 6091.91, 22, 7248.33, 3405.67, 136, 800.46, 22, 557.333, 141.333, 318.471, 136
23, 136, 6195.07, 23, 8541.67, 2189.33, 136, 1137.78, 23, 574, 130.667, 333.764, 136
24, 134, 5959.51, 24, 7199, 3633.33, 134, 853.718, 24, 614, 135.333, 316.462, 134
25, 137, 6072.55, 25, 7199, 3856.33, 137, 798.857, 25, 557.333, 143.333, 292.016, 137
0, 150, 4523.15, 0, 8848.33, 911.667, 150, 1208.16, 0, 398.667, 64.3333, 239.651, 150
1, 133, 5751.45, 1, 8007.33, 3830, 133, 887.593, 1, 577, 141.333, 310.329, 133
2, 134, 5767.61, 2, 7536.67, 3776, 134, 836.935, 2, 602.333, 151.333, 314.689, 134
