18, 131, 6755.22, 18, 11054.7, 2694, 131, 1706.12, 18, 461, 117.333, 297.24, 131
19, 138, 6750.85, 19, 11054.7, 3422.67, 138, 1723.52, 19, 435.333, 115.333, 304.216, 138
20, 134, 7386.74, 20, 11054.7, 2766, 134, 2236.98, 20, 506, 101.333, 318.069, 134
21, 138, 7174.9, 21, 11054.7, 2369.67, 138, 2282.36, 21, 506, 107.333, 304.913, 138
22, 136, 6611.91, 22, 11054.7, 2398, 136, 1725.18, 22, 506, 104.667, 281.758, 136
23, 135, 7090.28, 23, 11054.7, 3501.33, 135, 1865.59, 23, 506, 154, 305.376, 135
24, 137, 6219.44, 24, 10966.3, 3192.33, 137, 1589.24, 24, 506, 121.667, 279.82, 137
25, 140, 5657.29, 25, 9020, 2977, 140, 1344.66, 25, 459.667, 103, 251.009, 140
0, 150, 4604.36, 0, 9642.33, 1116.67, 150, 2175.52, 0, 410, 50, 209.904, 150
1, 129, 5885.82, 1, 8310, 2300.67, 129, 1376.95, 1, 522.333, 97, 265.258, 129
2, 135, 6622.04, 2, 9728.33, 3503, 135, 1505.48, 2, 447.333, 90.3333, 275.253, 135
3, 139, 6836.41, 3, 11396.7, 2142, 139, 1911.24, 3, 447.333, 72.6667, 261.598, 139
4, 137, 6245.86, 4, 12740.3, 2030.33, 137, 1979.49, 4, 482, 82.6667, 263.978, 137
5, 139, 6378.76, 5, 11396.7, 2392, 139, 1772.03, 5, 481.333, 111.333, 265.289, 139
6, 135, 5869.01, 6, 9412.67, 1380, 135, 1722.18, 6, 540.333, 59.3333, 253.136, 135
7, 140, 5969.66, 7, 8015, 1700, 140, 1258.34, 7, 440.333, 98.6667, 265.816, 140
8, 135, 6367.72, 8, 10486.3, 3357.33, 135, 1302.48, 8, 568.333, 108.667, 291.664, 135
9, 140, 6082.51, 9, 9245.67, 3359.33, 140, 1325.22, 9, 468, 115, 272.609, 140
10, 137, 6467.71, 10, 9777.67, 2327.67, 137, 1848.81, 10, 468, 91, 271.644, 137
11, 135, 6591.59, 11, 10286, 3510.33, 135, 1795.6, 11, 461.333, 126.333, 269.382, 135
12, 134, 6648.5, 12, 10950.3, 2011, 134, 1993.35, 12, 461.333, 99.6667, 271.284, 134
13, 129, 6384.31, 13, 9245.67, 2925.33, 129, 1673.75, 13, 461.333, 97.3333, 283.351, 129
14, 137, 6590.15, 14, 11320.7, 2226, 137, 1943.12, 14, 433.667, 80, 261.751, 137
15, 128, 6757.01, 15, 10311.3, 2793, 128, 1924.11, 15, 433.667, 113, 265.7, 128
16, 135, 6782.47, 16, 11068, 2238.33, 135, 2047.12, 16, 504.667, 140.667, 271.34, 135
17, 133, 6444.88, 17, 10311.3, 3360.67, 133, 1546.19, 17, 399, 102, 256.093, 133
18, 142, 6532.91, 18, 9827.67, 2818.67, 142, 1695.15, 18, 442.333, 85.6667, 268.682, 142
19, 134, 6572.82, 19, 11887.3, 2799, 134, 1802.03, 19, 460, 102.333, 271.549, 134
20, 133, 6745.14, 20, 11043.3, 2887, 133, 2094.59, 20, 460, 100.667, 271.158, 133
21, 137, 6456.45, 21, 11043.3, 3054.33, 137, 1720.69, 21, 449.333, 115.333, 284.027, 137
22, 139, 6614.42, 22, 9595, 3175.67, 139, 1460.17, 22, 510.667, 106.667, 288.036, 139
23, 137, 6515.48, 23, 11662.3, 1953.67, 137, 1806.35, 23, 431.667, 108.333, 275.733, 137
24, 134, 6077.81, 24, 9228.67, 3059.67, 134, 1525.52, 24, 431.667, 109, 234.091, 134
25, 127, 6328.5, 25, 10092.7, 2763.67, 127, 1617.59, 25, 408.333, 125.667, 241.324, 127
0, 150, 4180.76, 0, 11381.3, 1083.67, 150, 1825.67, 0, 418.667, 47.6667, 191.156, 150
1, 138, 5620.57, 1, 9768.67, 2595, 138, 1764.13, 1, 493.333, 130.667, 255.238, 138
2, 137, 6088.8, 2, 9260, 2343, 137, 1579.8, 2, 436, 69.6667, 260.993, 137
3, 132, 6376.54, 3, 10269.3, 2063, 132, 1751.24, 3, 494.333, 110.333, 276.469, 132
4, 131, 6601.66, 4, 9210.67, 3394, 131, 1404.57, 4, 494.333, 116.667, 275.8, 131
5, 133, 6435.52, 5, 8898.67, 3213.67, 133, 1458.68, 5, 402, 123.333, 244.162, 133
6, 137, 6593.19, 6, 12529, 1999.67, 137, 2070.08, 6, 478.333, 97.6667, 270.547, 137
7, 136, 6556.96, 7, 11257.3, 1957.33, 136, 1657.49, 7, 485, 105.333, 291.924, 136
8, 133, 6995.84, 8, 11257.3, 3453.33, 133, 1921.41, 8, 463.333, 117.333, 291.16, 133
9, 131, 7032.68, 9, 11257.3, 3294.33, 131, 1885.22, 9, 450.333, 101, 304.167, 131
10, 139, 5988.82, 10, 9074, 2444.33, 139, 1326.35, 10, 418.333, 74.3333, 244.482, 139
11, 138, 6478.7, 11, 11075.3, 3167.67, 138, 1782.21, 11, 455.333, 104.333, 262.789, 138
12, 139, 7072.2, 12, 17450.7, 2308.67, 139, 2263.05, 12, 446.333, 133.667, 285.498, 139
13, 137, 6123.27, 13, 9647, 2337.67, 137, 1384.38, 13, 409.333, 85.6667, 252.9, 137
14, 133, 6609.37, 14, 13047, 2750.33, 133, 1955.53, 14, 415, 102, 273.929, 133
15, 137, 6687.51, 15, 12937.3, 3261.67, 137, 2132.89, 15, 486.333, 114.333, 268.358, 137
16, 129, 6893.46, 16, 12198, 2492.33, 129, 2183.47, 16, 395, 121.667, 263.184, 129
17, 137, 5887.77, 17, 10116.3, 2412, 137, 1680, 17, 522, 127.333, 246.944, 137
18, 138, 6134.19, 18, 12806.7, 2890, 138, 1822.44, 18, 378, 108.667, 258.998, 138
19, 136, 6202.88, 19, 12828.7, 2784.67, 136, 1990.17, 19, 426.333, 84, 271.478, 136
20, 141, 5989.67, 20, 13131.7, 1475.33, 141, 1607.07, 20, 422.667, 72.6667, 263.769, 141
21, 136, 6217.3, 21, 11034.7, 2124.33, 136, 1831.49, 21, 422.667, 105.333, 278.333, 136
22, 130, 6056.76, 22, 9753.67, 1941.33, 130, 1432.48, 22, 537.667, 75.6667, 280.011, 130
23, 135, 6649.98, 23, 16512, 2677, 135, 2389.63, 23, 537.667, 97.6667, 280.847, 135
24, 133, 6449.32, 24, 16512, 2061.67, 133, 2378.71, 24, 380.333, 90.3333, 260.22, 133
25, 134, 6702.69, 25, 16512, 2555.67, 134, 2244.15, 25, 536, 131.667, 281.453, 134
0, 150, 3781.12, 0, 8140, 1084, 150, 1717.97, 0, 428.667, 46.6667, 176.311, 150
1, 135, 6236.91, 1, 13566, 2283, 135, 2004.41, 1, 384, 105.667, 245.458, 135
2, 127, 6549.8, 2, 12158, 3550.33, 127, 1740.92, 2, 421.333, 112, 278.047, 127
3, 137, 6616.65, 3, 12158, 3094.33, 137, 1836.71, 3, 421.333, 89.3333, 274.3, 137
4, 122, 7005.43, 4, 12158, 2453.33, 122, 1872.1, 4, 430, 137.667, 298.598, 122
5, 135, 7012.16, 5, 10554, 3210.33, 135, 1782.19, 5, 430, 112, 297.038, 135
6, 132, 6240.61, 6, 10024.7, 2791, 132, 1825.28, 6, 430, 113.667, 269.018, 132
7, 129, 6843.38, 7, 10634, 2498.33, 129, 1703.62, 7, 430, 104.333, 251.389, 129
8, 132, 6621.16, 8, 12840.7, 3261.33, 132, 1938.4, 8, 430, 147.667, 261.249, 132
9, 141, 6509.28, 9, 12840.7, 2605.67, 141, 2017.92, 9, 376.667, 82.3333, 262.998, 141
10, 126, 6936.05, 10, 12840.7, 3565.33, 126, 2099.79, 10, 419.667, 100.667, 262.656, 126
11, 127, 6836.48, 11, 12840.7, 2520, 127, 2323.47, 11, 376.667, 93.6667, 265.22, 127
12, 134, 6800.84, 12, 12840.7, 3294, 134, 2375.28, 12, 420.667, 110, 256.193, 134
13, 136, 6145.6, 13, 9759, 2641.67, 136, 1585.21, 13, 421.667, 99.3333, 254.724, 136
14, 135, 6385.15, 14, 8274.67, 2301.33, 135, 1422.72, 14, 512.667, 95.3333, 285.409, 135
15, 136, 6024.39, 15, 8274.67, 3370.67, 136, 1291.83, 15, 460, 131, 287.587, 136
16, 129, 6341.79, 16, 9594.67, 3432.33, 129, 1235.49, 16, 415, 101.667, 269.976, 129
17, 135, 5879.82, 17, 10549.7, 2371.33, 135, 1577.53, 17, 458.667, 85.3333, 246.658, 135
18, 131, 6288.09, 18, 12025.3, 2900.33, 131, 1800.61, 18, 487.667, 114.333, 280.569, 131
19, 138, 5818.79, 19, 9824.67, 1577, 138, 1481.91, 19, 449, 68.3333, 269.878, 138
20, 136, 6289.82, 20, 11759.3, 3581.33, 136, 1571.98, 20, 443.333, 133.667, 285.438, 136
21, 134, 6633.53, 21, 11211.7, 3389.33, 134, 1484.47, 21, 447.333, 130.667, 298.811, 134
22, 135, 6061.14, 22, 8557, 3271.33, 135, 1212.54, 22, 413.667, 115.333, 268.693, 135
23, 140, 7048.55, 23, 10934, 2165.33, 140, 1638.12, 23, 498.333, 102, 303.951, 140
24, 129, 6568.77, 24, 10934, 2686.33, 129, 1627.38, 24, 459, 106.333, 282.54, 129
25, 135, 6832.69, 25, 10934, 3251.67, 135, 1676.82, 25, 459.333, 148.333, 276.109, 135
0, 150, 3663.77, 0, 12198, 1113, 150, 2070.77, 0, 336.667, 48.6667, 170.338, 150
